   0.31061E+03  -0.45207E-07   0.11118E-05  -0.31062E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79952E+01   0.80096E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.24225E-01   0.22941E-01  -0.54293E-01
   0.32063E+03  -0.10077E-06   0.11100E-05  -0.32064E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79954E+01   0.80098E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.25014E-01   0.23723E-01  -0.54293E-01
   0.33065E+03  -0.52139E-07   0.11823E-05  -0.33066E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79956E+01   0.80099E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.25802E-01   0.24505E-01  -0.54293E-01
   0.34067E+03  -0.44811E-08   0.12929E-05  -0.34068E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79957E+01   0.80101E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.26590E-01   0.25287E-01  -0.54295E-01
   0.35069E+03   0.36277E-07   0.13238E-05  -0.35070E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79959E+01   0.80102E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.27379E-01   0.26069E-01  -0.54295E-01
   0.36071E+03  -0.52021E-07   0.14219E-05  -0.36072E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79961E+01   0.80104E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.28167E-01   0.26851E-01  -0.54295E-01
   0.37073E+03  -0.87804E-07   0.14978E-05  -0.37074E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79962E+01   0.80106E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.28955E-01   0.27633E-01  -0.54292E-01
   0.38075E+03   0.42156E-07   0.14353E-05  -0.38076E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79964E+01   0.80108E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.29744E-01   0.28415E-01  -0.54292E-01
   0.39077E+03   0.24130E-07   0.14874E-05  -0.39078E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79966E+01   0.80110E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.30532E-01   0.29197E-01  -0.54290E-01
   0.40079E+03   0.47679E-07   0.15616E-05  -0.40080E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79968E+01   0.80111E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.31320E-01   0.29979E-01  -0.54291E-01
   0.41081E+03  -0.98426E-07   0.15374E-05  -0.41082E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79970E+01   0.80113E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.32109E-01   0.30761E-01  -0.54288E-01
   0.42083E+03  -0.71443E-07   0.17765E-05  -0.42084E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79972E+01   0.80115E+01   0.49920E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.32897E-01   0.31543E-01  -0.54289E-01
   0.43085E+03  -0.35053E-07   0.17775E-05  -0.43086E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79974E+01   0.80117E+01   0.49920E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.33685E-01   0.32325E-01  -0.54289E-01
   0.44087E+03  -0.42651E-07   0.16289E-05  -0.44088E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79977E+01   0.80119E+01   0.49920E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.34473E-01   0.33107E-01  -0.54288E-01
   0.45089E+03   0.17162E-07   0.16884E-05  -0.45090E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79979E+01   0.80121E+01   0.49919E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.35262E-01   0.33889E-01  -0.54286E-01
   0.46091E+03  -0.44996E-07   0.19187E-05  -0.46092E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79981E+01   0.80123E+01   0.49919E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.36050E-01   0.34671E-01  -0.54284E-01
   0.47093E+03  -0.11752E-07   0.18813E-05  -0.47094E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79983E+01   0.80125E+01   0.49918E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.36838E-01   0.35453E-01  -0.54284E-01
   0.48095E+03  -0.21639E-07   0.18864E-05  -0.48096E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79985E+01   0.80127E+01   0.49917E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.37627E-01   0.36235E-01  -0.54283E-01
   0.49097E+03  -0.23167E-07   0.19139E-05  -0.49098E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79988E+01   0.80130E+01   0.49916E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.38415E-01   0.37017E-01  -0.54283E-01
   0.50099E+03   0.48295E-07   0.19111E-05  -0.50100E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79990E+01   0.80133E+01   0.49915E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.39204E-01   0.37799E-01  -0.54284E-01
   0.51101E+03   0.21057E-07   0.21758E-05  -0.51102E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79992E+01   0.80135E+01   0.49914E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.39991E-01   0.38581E-01  -0.54282E-01
